,AD,AL,AT,AZ,BA,BE,BG,BY,HR,CY,CZ,DK,EE,FI,FR,DE,GR,HU,IE,IT,LV,LT,LU,MT,NL,PL,PT,RO,SK,SI,ES,SE,GB,GE,IS,KZ,LI,MD,MC,NO,RU,SM,RS,CH,TR,UA
2022-04-07,0.0,0.0,13744.0,22.0,53.0,9954.0,715.0,945.0,1091.0,2028.0,4981.0,2680.0,845.0,7216.0,158792.0,142931.0,15028.0,0.0,2843.0,69596.0,1121.0,1842.0,863.0,563.0,10902.0,1409.0,10262.0,1984.0,3105.0,1907.0,11865.0,862.0,38706.0,341.0,236.0,30.0,34.0,191.0,57.0,913.0,14311.0,45.0,1317.0,6142.0,9354.0,2217.0
2022-04-08,0.0,28.0,12890.0,28.0,30.0,9055.0,321.0,940.0,903.0,1764.0,4139.0,2457.0,756.0,0.0,148768.0,75995.0,12750.0,0.0,2745.0,66535.0,570.0,1004.0,1022.0,542.0,9896.0,442.0,9714.0,1709.0,2168.0,1856.0,11795.0,627.0,32981.0,148.0,186.0,26.0,28.0,133.0,25.0,948.0,13573.0,4.0,960.0,5716.0,7120.0,267.0
2022-04-09,0.0,55.0,10528.0,21.0,24.0,4588.0,265.0,525.0,515.0,1459.0,2252.0,1722.0,350.0,0.0,141690.0,42584.0,8753.0,4657.0,1442.0,63992.0,278.0,731.0,840.0,433.0,7164.0,381.0,7208.0,1451.0,1024.0,799.0,11953.0,354.0,27880.0,107.0,125.0,12.0,15.0,43.0,0.0,390.0,13056.0,9.0,699.0,3666.0,6986.0,417.0
2022-04-10,0.0,28.0,7268.0,16.0,63.0,2555.0,871.0,302.0,82.0,2254.0,1397.0,1805.0,282.0,0.0,107654.0,140461.0,7044.0,1542.0,1715.0,51376.0,1136.0,1696.0,34.0,438.0,6613.0,1624.0,3726.0,912.0,3014.0,545.0,6393.0,192.0,30947.0,392.0,86.0,11.0,25.0,161.0,42.0,331.0,11855.0,94.0,1096.0,2573.0,5609.0,2135.0
2022-04-11,0.0,17.0,9409.0,36.0,66.0,12852.0,886.0,307.0,699.0,1692.0,4743.0,2683.0,919.0,0.0,25492.0,182825.0,15642.0,2740.0,1748.0,28368.0,1277.0,1846.0,777.0,408.0,6286.0,1266.0,12186.0,1026.0,2538.0,2671.0,5330.0,553.0,37369.0,266.0,214.0,25.0,36.0,155.0,67.0,1159.0,10910.0,48.0,1109.0,7221.0,6893.0,1605.0
2022-04-12,381.0,36.0,12368.0,16.0,75.0,9157.0,647.0,899.0,1142.0,1414.0,4032.0,2257.0,635.0,0.0,190762.0,158905.0,11293.0,2534.0,2096.0,83643.0,960.0,1514.0,1189.0,431.0,4942.0,1178.0,12490.0,2067.0,2676.0,1624.0,14764.0,740.0,33769.0,237.0,163.0,25.0,38.0,200.0,38.0,728.0,11754.0,47.0,1057.0,5598.0,6635.0,1575.0
2022-04-13,0.0,48.0,10227.0,15.0,45.0,8774.0,550.0,799.0,834.0,1421.0,3467.0,2259.0,634.0,0.0,146426.0,150843.0,9484.0,0.0,1924.0,62037.0,958.0,1382.0,1008.0,372.0,4686.0,1200.0,11465.0,1602.0,2477.0,1547.0,14303.0,683.0,31681.0,235.0,136.0,27.0,33.0,160.0,42.0,564.0,11348.0,48.0,984.0,5532.0,5529.0,1134.0
2022-04-14,0.0,56.0,9748.0,15.0,53.0,8188.0,609.0,758.0,668.0,0.0,3301.0,1447.0,464.0,28891.0,137342.0,60931.0,8403.0,0.0,1770.0,64951.0,195.0,1384.0,775.0,314.0,4134.0,1076.0,11720.0,1477.0,927.0,1357.0,14535.0,528.0,26638.0,222.0,84.0,31.0,35.0,152.0,41.0,303.0,11432.0,47.0,962.0,4716.0,5127.0,874.0
2022-04-15,0.0,53.0,8642.0,14.0,46.0,7416.0,254.0,840.0,644.0,0.0,1254.0,1410.0,261.0,0.0,125394.0,51726.0,8150.0,0.0,1666.0,61555.0,566.0,784.0,861.0,271.0,3517.0,311.0,5119.0,1255.0,798.0,1318.0,7845.0,311.0,21610.0,115.0,13.0,23.0,21.0,115.0,20.0,324.0,11095.0,10.0,728.0,2771.0,4425.0,387.0
2022-04-16,0.0,33.0,7336.0,13.0,19.0,3816.0,222.0,432.0,382.0,0.0,1084.0,1607.0,286.0,0.0,111583.0,34145.0,5788.0,0.0,852.0,63815.0,67.0,485.0,768.0,199.0,2838.0,266.0,7636.0,1046.0,1263.0,571.0,6373.0,138.0,19918.0,74.0,132.0,9.0,16.0,13.0,4.0,348.0,10263.0,15.0,635.0,3308.0,4086.0,304.0
2022-04-17,0.0,42.0,5558.0,3.0,24.0,2372.0,895.0,236.0,30.0,0.0,753.0,1214.0,184.0,0.0,86650.0,36768.0,3953.0,4978.0,1668.0,51993.0,413.0,477.0,26.0,282.0,2070.0,301.0,3277.0,582.0,704.0,399.0,7766.0,118.0,20142.0,342.0,11.0,12.0,11.0,143.0,36.0,219.0,9434.0,3.0,882.0,1875.0,3268.0,1082.0
2022-04-18,0.0,16.0,5700.0,26.0,41.0,3057.0,669.0,247.0,116.0,0.0,882.0,1801.0,696.0,0.0,19810.0,158768.0,10436.0,1407.0,778.0,18380.0,985.0,1255.0,27.0,297.0,2494.0,1523.0,13013.0,686.0,2083.0,476.0,7286.0,145.0,25215.0,232.0,130.0,22.0,11.0,112.0,38.0,473.0,8640.0,76.0,987.0,2495.0,4542.0,1144.0
2022-04-19,304.0,15.0,8393.0,21.0,75.0,11623.0,609.0,605.0,478.0,0.0,3590.0,2351.0,214.0,0.0,25465.0,179808.0,7495.0,3041.0,1395.0,27214.0,1133.0,1389.0,678.0,312.0,3500.0,1177.0,14112.0,1524.0,2415.0,2161.0,14849.0,465.0,25766.0,223.0,169.0,23.0,18.0,165.0,40.0,1140.0,9195.0,65.0,921.0,5455.0,4217.0,1021.0
2022-04-20,0.0,71.0,10835.0,33.0,57.0,8079.0,631.0,695.0,1301.0,6115.0,3436.0,2042.0,818.0,0.0,155711.0,156079.0,6951.0,2047.0,1410.0,99848.0,765.0,1170.0,1468.0,249.0,2989.0,1096.0,11549.0,1107.0,1741.0,1270.0,19746.0,667.0,21444.0,161.0,119.0,25.0,21.0,122.0,25.0,753.0,8875.0,45.0,977.0,4050.0,3668.0,813.0
2022-04-21,0.0,79.0,7956.0,12.0,65.0,6876.0,287.0,645.0,839.0,0.0,2160.0,1634.0,385.0,50889.0,104007.0,119685.0,7214.0,0.0,1163.0,75020.0,696.0,878.0,829.0,231.0,2589.0,1239.0,11583.0,1063.0,1452.0,1164.0,18139.0,545.0,18461.0,87.0,87.0,15.0,26.0,0.0,32.0,571.0,9001.0,56.0,763.0,3626.0,3354.0,768.0
2022-04-22,0.0,52.0,6438.0,19.0,27.0,6068.0,354.0,528.0,894.0,0.0,2114.0,1350.0,362.0,0.0,88389.0,54449.0,4324.0,0.0,1513.0,73212.0,322.0,509.0,652.0,196.0,2112.0,344.0,9508.0,974.0,1155.0,1054.0,16789.0,412.0,15696.0,92.0,122.0,19.0,17.0,0.0,27.0,549.0,8829.0,13.0,628.0,3160.0,2898.0,301.0
2022-04-23,0.0,54.0,5435.0,20.0,22.0,2904.0,237.0,379.0,560.0,0.0,914.0,1005.0,184.0,0.0,80571.0,27010.0,0.0,3325.0,705.0,70520.0,123.0,297.0,632.0,178.0,1577.0,267.0,6910.0,566.0,370.0,508.0,16805.0,213.0,13206.0,58.0,64.0,10.0,8.0,220.0,1.0,157.0,8446.0,1.0,510.0,2022.0,2654.0,224.0
2022-04-24,0.0,37.0,4289.0,6.0,28.0,1607.0,377.0,149.0,87.0,0.0,592.0,983.0,152.0,0.0,58954.0,119015.0,8550.0,1399.0,1058.0,56263.0,591.0,909.0,27.0,259.0,1382.0,1356.0,3717.0,494.0,1398.0,347.0,7698.0,78.0,14713.0,62.0,45.0,9.0,13.0,0.0,27.0,134.0,7651.0,69.0,699.0,1532.0,2277.0,655.0
2022-04-25,0.0,6.0,6115.0,19.0,56.0,8455.0,1140.0,155.0,704.0,0.0,2255.0,1484.0,535.0,0.0,13984.0,139540.0,5085.0,2220.0,1223.0,24878.0,614.0,994.0,588.0,189.0,1910.0,1041.0,4788.0,321.0,1395.0,1558.0,6785.0,387.0,17099.0,290.0,99.0,33.0,15.0,0.0,45.0,620.0,7107.0,53.0,981.0,3882.0,2604.0,812.0
2022-04-26,0.0,28.0,8145.0,13.0,51.0,6014.0,741.0,656.0,1390.0,0.0,2035.0,1207.0,375.0,0.0,97498.0,115787.0,11798.0,1736.0,970.0,29575.0,527.0,746.0,823.0,206.0,1752.0,957.0,14266.0,724.0,1125.0,1147.0,20440.0,453.0,14557.0,132.0,62.0,30.0,22.0,0.0,35.0,352.0,7705.0,28.0,921.0,2795.0,2511.0,1055.0
2022-04-27,336.0,67.0,6443.0,11.0,95.0,5354.0,588.0,573.0,850.0,9901.0,1646.0,1088.0,326.0,0.0,67711.0,94774.0,7813.0,1384.0,1148.0,87940.0,411.0,647.0,561.0,178.0,1243.0,856.0,14392.0,1464.0,926.0,294.0,20882.0,428.0,13049.0,148.0,77.0,42.0,11.0,0.0,24.0,409.0,7681.0,37.0,817.0,2733.0,2479.0,680.0
2022-04-28,0.0,73.0,6049.0,13.0,44.0,4857.0,491.0,563.0,896.0,0.0,1560.0,940.0,294.0,22541.0,59760.0,78275.0,7700.0,0.0,959.0,69204.0,485.0,598.0,608.0,136.0,1672.0,840.0,13902.0,1146.0,933.0,1267.0,21040.0,372.0,11599.0,153.0,87.0,20.0,11.0,0.0,26.0,340.0,7710.0,30.0,760.0,2535.0,2256.0,652.0
2022-04-29,0.0,53.0,5225.0,4.0,24.0,4364.0,263.0,436.0,797.0,0.0,1434.0,934.0,277.0,0.0,52919.0,33916.0,6718.0,0.0,721.0,58861.0,156.0,271.0,571.0,120.0,1605.0,234.0,13512.0,1016.0,737.0,977.0,19573.0,401.0,10007.0,72.0,59.0,30.0,14.0,0.0,8.0,344.0,7363.0,11.0,521.0,2297.0,1924.0,299.0
2022-04-30,0.0,52.0,4445.0,16.0,16.0,2406.0,242.0,335.0,523.0,0.0,602.0,669.0,142.0,0.0,49482.0,15769.0,5361.0,2183.0,188.0,53602.0,72.0,118.0,465.0,114.0,1318.0,187.0,8964.0,887.0,150.0,489.0,19657.0,177.0,8354.0,51.0,51.0,7.0,9.0,547.0,1.0,107.0,7047.0,1.0,342.0,1504.0,1772.0,200.0
2022-05-01,0.0,60.0,3908.0,1.0,18.0,1216.0,228.0,148.0,47.0,0.0,397.0,782.0,110.0,0.0,36726.0,87121.0,2877.0,0.0,784.0,40757.0,384.0,268.0,25.0,175.0,1291.0,890.0,4772.0,492.0,765.0,244.0,8499.0,101.0,9032.0,0.0,38.0,6.0,1.0,0.0,30.0,86.0,6207.0,40.0,396.0,1023.0,1480.0,0.0
2022-05-02,0.0,10.0,5541.0,6.0,30.0,7221.0,720.0,40.0,549.0,0.0,1685.0,993.0,560.0,0.0,8737.0,106904.0,4659.0,0.0,491.0,18896.0,424.0,250.0,418.0,158.0,1755.0,173.0,13556.0,528.0,746.0,461.0,7251.0,264.0,11891.0,0.0,68.0,9.0,18.0,0.0,23.0,465.0,5466.0,34.0,463.0,2994.0,1344.0,0.0
2022-05-03,368.0,14.0,7071.0,3.0,19.0,5503.0,435.0,202.0,1184.0,0.0,1378.0,962.0,258.0,0.0,67017.0,89799.0,8675.0,0.0,1031.0,62071.0,198.0,215.0,797.0,167.0,1683.0,911.0,16464.0,1116.0,553.0,1659.0,16045.0,455.0,13310.0,0.0,53.0,27.0,9.0,0.0,45.0,333.0,5093.0,33.0,589.0,2148.0,1193.0,0.0
2022-05-04,0.0,20.0,5920.0,11.0,35.0,5201.0,439.0,189.0,961.0,3444.0,1207.0,872.0,258.0,0.0,47925.0,80518.0,5650.0,0.0,1147.0,47039.0,314.0,197.0,543.0,122.0,1714.0,608.0,15537.0,831.0,504.0,1013.0,22889.0,382.0,11664.0,0.0,59.0,19.0,1.0,0.0,29.0,298.0,5011.0,27.0,597.0,2150.0,1132.0,0.0
2022-05-05,0.0,55.0,6024.0,8.0,47.0,4954.0,156.0,579.0,778.0,0.0,934.0,887.0,220.0,29752.0,44225.0,67324.0,5599.0,0.0,889.0,48255.0,336.0,218.0,485.0,132.0,1302.0,700.0,17478.0,685.0,489.0,742.0,21873.0,315.0,10211.0,0.0,54.0,22.0,31.0,0.0,19.0,289.0,5541.0,38.0,509.0,1918.0,1253.0,0.0
2022-05-06,0.0,44.0,5075.0,11.0,47.0,4470.0,201.0,493.0,835.0,0.0,792.0,919.0,186.0,0.0,40224.0,26872.0,5092.0,0.0,1205.0,43947.0,178.0,37.0,527.0,119.0,1501.0,199.0,17141.0,730.0,234.0,756.0,20808.0,281.0,8943.0,0.0,69.0,19.0,7.0,0.0,8.0,319.0,5500.0,3.0,428.0,1909.0,1743.0,0.0
2022-05-07,0.0,31.0,3429.0,12.0,22.0,2235.0,151.0,323.0,406.0,0.0,238.0,575.0,86.0,0.0,37958.0,13256.0,3464.0,0.0,524.0,40522.0,75.0,18.0,478.0,70.0,1247.0,184.0,13413.0,590.0,53.0,326.0,20503.0,173.0,7516.0,0.0,49.0,7.0,13.0,413.0,0.0,90.0,5447.0,2.0,302.0,1183.0,1661.0,3590.0
2022-05-08,0.0,25.0,3884.0,2.0,10.0,1176.0,624.0,155.0,57.0,0.0,134.0,582.0,33.0,0.0,29324.0,84980.0,3132.0,0.0,463.0,30804.0,291.0,302.0,13.0,123.0,1047.0,727.0,7391.0,330.0,349.0,200.0,8591.0,70.0,9062.0,0.0,33.0,5.0,1.0,0.0,21.0,87.0,5030.0,77.0,516.0,834.0,1480.0,0.0
2022-05-09,0.0,6.0,4681.0,6.0,30.0,6584.0,422.0,58.0,440.0,0.0,870.0,1003.0,317.0,0.0,7354.0,94980.0,7115.0,6748.0,2773.0,17155.0,346.0,237.0,16.0,108.0,1592.0,566.0,22803.0,385.0,443.0,995.0,7466.0,200.0,10694.0,745.0,67.0,5.0,22.0,0.0,26.0,460.0,4531.0,42.0,466.0,2496.0,1542.0,0.0
2022-05-10,0.0,44.0,5894.0,13.0,47.0,4895.0,359.0,0.0,960.0,0.0,752.0,850.0,196.0,0.0,56449.0,77459.0,5226.0,0.0,2299.0,56015.0,198.0,235.0,506.0,100.0,1403.0,501.0,27352.0,812.0,350.0,674.0,25011.0,366.0,9743.0,0.0,123.0,14.0,11.0,0.0,13.0,291.0,4102.0,38.0,438.0,1965.0,1858.0,0.0
2022-05-11,439.0,24.0,5000.0,4.0,43.0,4193.0,332.0,0.0,637.0,2422.0,591.0,742.0,185.0,0.0,40299.0,65112.0,5268.0,0.0,3144.0,42249.0,229.0,169.0,869.0,111.0,1448.0,469.0,27799.0,705.0,251.0,613.0,22400.0,369.0,8722.0,0.0,130.0,20.0,1.0,0.0,15.0,307.0,4065.0,27.0,426.0,1846.0,1670.0,0.0
2022-05-12,0.0,45.0,4724.0,9.0,36.0,3686.0,313.0,0.0,726.0,0.0,521.0,765.0,110.0,16973.0,36047.0,56923.0,4827.0,0.0,2680.0,39317.0,221.0,185.0,613.0,86.0,1278.0,434.0,29448.0,602.0,335.0,589.0,21219.0,307.0,7638.0,0.0,115.0,13.0,13.0,0.0,2.0,277.0,4896.0,28.0,445.0,1707.0,1778.0,0.0
2022-05-13,0.0,49.0,3682.0,4.0,46.0,3215.0,153.0,0.0,543.0,0.0,470.0,427.0,198.0,0.0,32773.0,20064.0,4731.0,0.0,892.0,38507.0,73.0,35.0,438.0,62.0,1159.0,139.0,24258.0,588.0,179.0,559.0,19532.0,227.0,6937.0,0.0,88.0,14.0,8.0,0.0,2.0,291.0,5047.0,10.0,327.0,1545.0,1534.0,0.0
2022-05-14,0.0,40.0,3294.0,5.0,12.0,1477.0,126.0,0.0,42.0,0.0,145.0,488.0,86.0,0.0,30459.0,9602.0,3543.0,0.0,188.0,36042.0,45.0,21.0,246.0,64.0,1002.0,95.0,19185.0,520.0,49.0,237.0,18640.0,100.0,6118.0,0.0,54.0,5.0,11.0,326.0,2.0,86.0,4956.0,1.0,239.0,937.0,1407.0,2841.0
2022-05-15,0.0,41.0,2478.0,0.0,10.0,740.0,362.0,0.0,345.0,0.0,70.0,570.0,108.0,0.0,22844.0,65790.0,311.0,0.0,663.0,27162.0,304.0,285.0,16.0,110.0,832.0,510.0,9079.0,282.0,262.0,135.0,7540.0,87.0,7973.0,0.0,71.0,6.0,0.0,0.0,29.0,63.0,4543.0,46.0,404.0,697.0,1154.0,0.0
2022-05-16,0.0,6.0,3247.0,7.0,27.0,4401.0,457.0,0.0,406.0,0.0,517.0,803.0,216.0,0.0,5936.0,68203.0,10046.0,4749.0,404.0,13668.0,164.0,205.0,436.0,76.0,1263.0,386.0,38402.0,322.0,253.0,742.0,6335.0,215.0,9417.0,602.0,152.0,16.0,13.0,0.0,25.0,397.0,4122.0,16.0,382.0,1939.0,1254.0,0.0
2022-05-17,416.0,67.0,4377.0,5.0,42.0,3232.0,275.0,0.0,773.0,0.0,491.0,744.0,160.0,0.0,43624.0,53792.0,5120.0,0.0,792.0,44489.0,229.0,184.0,432.0,85.0,1198.0,359.0,34150.0,681.0,262.0,543.0,19589.0,296.0,8284.0,0.0,103.0,15.0,14.0,0.0,11.0,45.0,4732.0,18.0,361.0,1476.0,1608.0,0.0
2022-05-18,0.0,44.0,3366.0,10.0,29.0,2751.0,262.0,0.0,468.0,2103.0,357.0,664.0,184.0,0.0,29995.0,44358.0,4381.0,0.0,4836.0,30408.0,121.0,144.0,331.0,69.0,1448.0,315.0,32799.0,513.0,214.0,408.0,19104.0,476.0,7636.0,0.0,146.0,26.0,4.0,0.0,14.0,371.0,4927.0,21.0,334.0,1426.0,1443.0,0.0
2022-05-19,0.0,42.0,3117.0,12.0,32.0,2187.0,239.0,0.0,426.0,0.0,360.0,0.0,129.0,11485.0,27842.0,39970.0,4131.0,0.0,263.0,30310.0,198.0,165.0,261.0,73.0,1051.0,335.0,29547.0,467.0,201.0,417.0,17618.0,412.0,6818.0,0.0,107.0,8.0,14.0,0.0,14.0,285.0,5089.0,20.0,336.0,1269.0,1485.0,0.0
2022-05-20,0.0,28.0,2694.0,1.0,20.0,2027.0,92.0,0.0,462.0,0.0,327.0,0.0,151.0,0.0,24332.0,13764.0,3774.0,0.0,644.0,26561.0,96.0,35.0,237.0,61.0,1154.0,95.0,29232.0,484.0,118.0,391.0,15963.0,231.0,5817.0,0.0,107.0,11.0,6.0,0.0,10.0,294.0,5034.0,7.0,247.0,1080.0,1017.0,0.0
2022-05-21,0.0,36.0,1733.0,4.0,9.0,1025.0,96.0,0.0,205.0,0.0,85.0,0.0,70.0,0.0,22507.0,6921.0,2646.0,0.0,466.0,23976.0,51.0,17.0,169.0,67.0,764.0,65.0,16555.0,320.0,38.0,164.0,15143.0,113.0,5018.0,0.0,58.0,6.0,6.0,253.0,3.0,90.0,4710.0,2.0,186.0,773.0,1264.0,2132.0
2022-05-22,0.0,26.0,1745.0,2.0,7.0,497.0,293.0,0.0,37.0,0.0,63.0,0.0,69.0,0.0,16965.0,47119.0,2493.0,0.0,622.0,17744.0,236.0,251.0,13.0,92.0,731.0,419.0,9804.0,192.0,196.0,89.0,5975.0,74.0,5997.0,0.0,71.0,5.0,1.0,0.0,12.0,74.0,4158.0,23.0,296.0,592.0,905.0,0.0
2022-05-23,0.0,17.0,2403.0,9.0,24.0,2599.0,100.0,0.0,272.0,0.0,407.0,2555.0,145.0,0.0,4386.0,46685.0,6234.0,3080.0,455.0,9820.0,262.0,165.0,261.0,59.0,1103.0,283.0,35696.0,234.0,179.0,580.0,4971.0,230.0,7312.0,586.0,191.0,15.0,15.0,0.0,13.0,423.0,3785.0,14.0,329.0,1459.0,922.0,0.0
2022-05-24,322.0,58.0,3130.0,9.0,24.0,1748.0,316.0,0.0,587.0,0.0,199.0,573.0,129.0,0.0,32029.0,35341.0,4634.0,0.0,720.0,31024.0,190.0,170.0,235.0,90.0,1057.0,249.0,31287.0,491.0,172.0,398.0,17083.0,308.0,6679.0,0.0,110.0,11.0,9.0,0.0,15.0,286.0,4580.0,15.0,291.0,1113.0,1304.0,0.0
2022-05-25,0.0,46.0,2599.0,3.0,36.0,1590.0,236.0,0.0,421.0,1774.0,358.0,524.0,157.0,0.0,22006.0,8316.0,4453.0,0.0,727.0,22438.0,188.0,129.0,245.0,86.0,1066.0,262.0,31016.0,434.0,164.0,334.0,14154.0,308.0,6291.0,0.0,134.0,15.0,0.0,0.0,10.0,303.0,4700.0,10.0,264.0,1084.0,1260.0,0.0
2022-05-26,0.0,27.0,1736.0,11.0,14.0,429.0,168.0,0.0,325.0,0.0,246.0,306.0,136.0,10968.0,21234.0,32643.0,4146.0,0.0,504.0,22093.0,211.0,150.0,38.0,73.0,900.0,264.0,26229.0,381.0,150.0,295.0,13010.0,143.0,5751.0,0.0,107.0,18.0,10.0,0.0,0.0,80.0,4619.0,14.0,310.0,503.0,1310.0,0.0
2022-05-27,0.0,36.0,1814.0,11.0,23.0,1510.0,133.0,0.0,355.0,0.0,251.0,468.0,127.0,0.0,4811.0,10600.0,3565.0,0.0,902.0,19666.0,80.0,27.0,222.0,66.0,988.0,83.0,25344.0,427.0,86.0,263.0,11618.0,144.0,5406.0,0.0,122.0,20.0,8.0,222.0,6.0,334.0,4556.0,8.0,217.0,1162.0,940.0,0.0
2022-05-28,0.0,33.0,1881.0,1.0,12.0,823.0,73.0,0.0,188.0,0.0,58.0,485.0,78.0,0.0,23582.0,6429.0,2847.0,0.0,349.0,18255.0,38.0,13.0,160.0,64.0,823.0,82.0,17025.0,295.0,28.0,93.0,11900.0,119.0,4988.0,0.0,97.0,6.0,10.0,0.0,2.0,79.0,4188.0,2.0,128.0,706.0,966.0,1896.0
2022-05-29,0.0,20.0,1737.0,1.0,10.0,437.0,253.0,0.0,36.0,0.0,29.0,321.0,60.0,0.0,16440.0,46952.0,2696.0,0.0,388.0,14826.0,208.0,207.0,15.0,99.0,904.0,346.0,8941.0,203.0,145.0,61.0,5042.0,64.0,5678.0,0.0,100.0,5.0,2.0,0.0,16.0,82.0,3801.0,17.0,268.0,660.0,864.0,0.0
2022-05-30,0.0,20.0,2390.0,8.0,16.0,2667.0,182.0,0.0,47.0,0.0,316.0,712.0,167.0,0.0,4673.0,51545.0,6061.0,2063.0,853.0,7537.0,208.0,168.0,344.0,115.0,1338.0,256.0,34896.0,188.0,142.0,384.0,4598.0,178.0,7114.0,575.0,140.0,11.0,30.0,0.0,30.0,474.0,3526.0,18.0,265.0,1780.0,908.0,0.0
2022-05-31,0.0,51.0,3570.0,11.0,24.0,1923.0,189.0,0.0,206.0,0.0,287.0,646.0,150.0,0.0,35142.0,44844.0,4517.0,0.0,615.0,24267.0,176.0,164.0,423.0,93.0,1388.0,219.0,32539.0,491.0,148.0,334.0,14955.0,216.0,7091.0,0.0,132.0,9.0,15.0,0.0,14.0,301.0,4151.0,19.0,249.0,1581.0,975.0,0.0
2022-06-01,173.0,49.0,3178.0,7.0,21.0,1896.0,182.0,0.0,486.0,1814.0,235.0,591.0,135.0,0.0,26144.0,42411.0,4175.0,0.0,306.0,18391.0,145.0,153.0,270.0,118.0,1524.0,236.0,26623.0,300.0,117.0,288.0,13264.0,251.0,7013.0,0.0,123.0,17.0,6.0,0.0,28.0,316.0,4262.0,15.0,242.0,1599.0,0.0,0.0
2022-06-02,0.0,53.0,3244.0,6.0,13.0,1720.0,189.0,0.0,405.0,0.0,177.0,545.0,124.0,13018.0,25365.0,39399.0,4081.0,0.0,1054.0,17193.0,180.0,140.0,347.0,76.0,1457.0,255.0,25352.0,182.0,133.0,258.0,13432.0,231.0,6209.0,0.0,162.0,9.0,20.0,0.0,26.0,303.0,4188.0,14.0,271.0,1585.0,0.0,0.0
2022-06-03,0.0,36.0,2691.0,13.0,17.0,1579.0,80.0,0.0,267.0,0.0,289.0,0.0,120.0,0.0,25130.0,12759.0,3661.0,0.0,790.0,9429.0,71.0,32.0,268.0,66.0,1445.0,62.0,23799.0,404.0,78.0,304.0,12421.0,167.0,6637.0,0.0,220.0,13.0,16.0,34.0,16.0,306.0,4101.0,4.0,221.0,1593.0,0.0,0.0
2022-06-04,0.0,32.0,2376.0,4.0,7.0,939.0,49.0,0.0,182.0,0.0,82.0,0.0,57.0,0.0,25172.0,7088.0,2945.0,0.0,135.0,22527.0,31.0,13.0,264.0,62.0,1239.0,53.0,14596.0,311.0,28.0,87.0,11871.0,146.0,7490.0,0.0,109.0,7.0,6.0,227.0,6.0,93.0,3786.0,0.0,172.0,1146.0,0.0,1600.0
2022-06-05,0.0,59.0,2074.0,2.0,12.0,659.0,292.0,0.0,30.0,0.0,29.0,0.0,45.0,0.0,20542.0,9316.0,2801.0,0.0,884.0,15082.0,215.0,220.0,18.0,93.0,973.0,338.0,7573.0,161.0,167.0,80.0,4843.0,66.0,9815.0,511.0,100.0,10.0,4.0,0.0,13.0,76.0,3349.0,22.0,281.0,913.0,5439.0,0.0
2022-06-06,0.0,14.0,2375.0,10.0,24.0,815.0,168.0,0.0,202.0,0.0,405.0,1987.0,167.0,0.0,6184.0,71203.0,6526.0,1646.0,475.0,8512.0,211.0,218.0,27.0,102.0,1421.0,202.0,27497.0,213.0,174.0,460.0,4352.0,102.0,11745.0,0.0,126.0,23.0,9.0,0.0,41.0,122.0,3259.0,12.0,281.0,1289.0,0.0,0.0
2022-06-07,157.0,53.0,3705.0,12.0,32.0,3418.0,160.0,0.0,434.0,0.0,313.0,906.0,146.0,0.0,11627.0,82056.0,5057.0,0.0,905.0,28082.0,225.0,208.0,751.0,175.0,1858.0,274.0,22383.0,404.0,194.0,356.0,13665.0,359.0,11404.0,0.0,180.0,16.0,19.0,0.0,27.0,514.0,3646.0,11.0,258.0,3056.0,0.0,0.0
2022-06-08,0.0,50.0,5187.0,15.0,15.0,2577.0,113.0,0.0,322.0,2207.0,401.0,912.0,151.0,0.0,53802.0,71272.0,5045.0,0.0,758.0,22361.0,205.0,223.0,630.0,187.0,2434.0,247.0,22455.0,366.0,168.0,336.0,14137.0,471.0,11784.0,0.0,170.0,14.0,6.0,0.0,33.0,423.0,3774.0,20.0,277.0,2648.0,0.0,0.0
2022-06-09,0.0,65.0,4271.0,16.0,14.0,2420.0,188.0,0.0,285.0,0.0,286.0,909.0,151.0,9362.0,40151.0,65287.0,5052.0,0.0,2106.0,23042.0,244.0,183.0,518.0,166.0,2236.0,263.0,19386.0,341.0,165.0,293.0,13185.0,372.0,11314.0,0.0,189.0,12.0,22.0,0.0,31.0,385.0,3678.0,18.0,272.0,2480.0,0.0,0.0
2022-06-10,0.0,55.0,4012.0,7.0,6.0,2379.0,82.0,0.0,344.0,0.0,327.0,0.0,126.0,0.0,5998.0,19672.0,5107.0,0.0,1497.0,21554.0,96.0,36.0,407.0,153.0,2435.0,56.0,6599.0,389.0,68.0,345.0,11720.0,369.0,10785.0,515.0,217.0,16.0,6.0,0.0,35.0,421.0,3627.0,7.0,195.0,2450.0,0.0,0.0
2022-06-11,0.0,52.0,3040.0,14.0,6.0,1201.0,42.0,0.0,153.0,0.0,89.0,0.0,57.0,0.0,17152.0,12196.0,4119.0,0.0,214.0,22104.0,77.0,23.0,358.0,142.0,1886.0,45.0,13768.0,271.0,28.0,142.0,10253.0,122.0,10074.0,0.0,100.0,6.0,10.0,224.0,3.0,119.0,3403.0,4.0,165.0,1695.0,7556.0,1065.0
2022-06-12,0.0,41.0,2846.0,0.0,17.0,696.0,246.0,0.0,19.0,0.0,64.0,2427.0,45.0,0.0,79397.0,87049.0,0.0,0.0,888.0,18678.0,279.0,288.0,133.0,200.0,1784.0,321.0,6171.0,168.0,206.0,74.0,3779.0,101.0,12691.0,0.0,98.0,7.0,0.0,0.0,25.0,129.0,2996.0,58.0,258.0,1287.0,0.0,0.0
